id,label,text_a,text_b
431,none,anecdotes,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
432,none,food,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
433,none,ambience,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
434,positive,service,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
435,positive,price,This place is a great bargain.
436,none,anecdotes,This place is a great bargain.
437,none,food,This place is a great bargain.
438,none,ambience,This place is a great bargain.
439,none,service,This place is a great bargain.
440,none,price,We happened upon this place purely by accident and were pleased with the results.
441,positive,anecdotes,We happened upon this place purely by accident and were pleased with the results.
442,none,food,We happened upon this place purely by accident and were pleased with the results.
443,none,ambience,We happened upon this place purely by accident and were pleased with the results.
444,none,service,We happened upon this place purely by accident and were pleased with the results.
445,none,price,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits."
446,negative,anecdotes,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits."
447,positive,food,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits."
448,none,ambience,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits."
449,none,service,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits."
450,none,price,Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
451,positive,anecdotes,Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
452,none,food,Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
453,none,ambience,Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
454,none,service,Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
455,none,price,We always have a delicious meal and always leave feeling satisfied.
456,none,anecdotes,We always have a delicious meal and always leave feeling satisfied.
457,positive,food,We always have a delicious meal and always leave feeling satisfied.
458,none,ambience,We always have a delicious meal and always leave feeling satisfied.
459,none,service,We always have a delicious meal and always leave feeling satisfied.
460,none,price,"Dip the ingredients in with your chopsticks, swirl them around, and eat."
461,none,anecdotes,"Dip the ingredients in with your chopsticks, swirl them around, and eat."
462,neutral,food,"Dip the ingredients in with your chopsticks, swirl them around, and eat."
463,none,ambience,"Dip the ingredients in with your chopsticks, swirl them around, and eat."
464,none,service,"Dip the ingredients in with your chopsticks, swirl them around, and eat."
465,none,price,First went here to enjoy their garden terrace.
466,none,anecdotes,First went here to enjoy their garden terrace.
467,none,food,First went here to enjoy their garden terrace.
468,positive,ambience,First went here to enjoy their garden terrace.
469,none,service,First went here to enjoy their garden terrace.
470,none,price,"My husbands was perfect, my was well done and dry."
471,none,anecdotes,"My husbands was perfect, my was well done and dry."
472,conflict,food,"My husbands was perfect, my was well done and dry."
473,none,ambience,"My husbands was perfect, my was well done and dry."
474,none,service,"My husbands was perfect, my was well done and dry."
475,none,price,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer."
476,none,anecdotes,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer."
477,none,food,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer."
478,none,ambience,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer."
479,positive,service,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer."
480,none,price,The pizza was pretty good and huge.
481,none,anecdotes,The pizza was pretty good and huge.
482,positive,food,The pizza was pretty good and huge.
483,none,ambience,The pizza was pretty good and huge.
484,none,service,The pizza was pretty good and huge.
485,none,price,Sapphire is the only Indian restaurant I go to when I'm in NYC.
486,positive,anecdotes,Sapphire is the only Indian restaurant I go to when I'm in NYC.
487,none,food,Sapphire is the only Indian restaurant I go to when I'm in NYC.
488,none,ambience,Sapphire is the only Indian restaurant I go to when I'm in NYC.
489,none,service,Sapphire is the only Indian restaurant I go to when I'm in NYC.
490,none,price,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei."
491,none,anecdotes,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei."
492,neutral,food,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei."
493,none,ambience,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei."
494,none,service,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei."
495,none,price,I heartily recommend.
496,positive,anecdotes,I heartily recommend.
497,none,food,I heartily recommend.
498,none,ambience,I heartily recommend.
499,none,service,I heartily recommend.
500,none,price,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
501,positive,anecdotes,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
502,none,food,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
503,none,ambience,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
504,none,service,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
