id,label,text_a,text_b
323,positive,what do you think of the ambience of it ?,"Nice atmosphere, the service was very pleasant and the desert was good."
324,positive,what do you think of the service of it ?,"Nice atmosphere, the service was very pleasant and the desert was good."
325,none,what do you think of the price of it ?,All the people that I bring there go back on their own and bring THEIR friends!
326,positive,what do you think of the anecdotes of it ?,All the people that I bring there go back on their own and bring THEIR friends!
327,none,what do you think of the food of it ?,All the people that I bring there go back on their own and bring THEIR friends!
328,none,what do you think of the ambience of it ?,All the people that I bring there go back on their own and bring THEIR friends!
329,none,what do you think of the service of it ?,All the people that I bring there go back on their own and bring THEIR friends!
330,none,what do you think of the price of it ?,After really enjoying ourselves at the bar we sat down at a table and had dinner.
331,positive,what do you think of the anecdotes of it ?,After really enjoying ourselves at the bar we sat down at a table and had dinner.
332,none,what do you think of the food of it ?,After really enjoying ourselves at the bar we sat down at a table and had dinner.
333,none,what do you think of the ambience of it ?,After really enjoying ourselves at the bar we sat down at a table and had dinner.
334,none,what do you think of the service of it ?,After really enjoying ourselves at the bar we sat down at a table and had dinner.
335,none,what do you think of the price of it ?,"Fabulous service, fantastic food, and a chilled out atmosphere and environment."
336,none,what do you think of the anecdotes of it ?,"Fabulous service, fantastic food, and a chilled out atmosphere and environment."
337,positive,what do you think of the food of it ?,"Fabulous service, fantastic food, and a chilled out atmosphere and environment."
338,positive,what do you think of the ambience of it ?,"Fabulous service, fantastic food, and a chilled out atmosphere and environment."
339,positive,what do you think of the service of it ?,"Fabulous service, fantastic food, and a chilled out atmosphere and environment."
340,none,what do you think of the price of it ?,Not what I wanted to hear.
341,negative,what do you think of the anecdotes of it ?,Not what I wanted to hear.
342,none,what do you think of the food of it ?,Not what I wanted to hear.
343,none,what do you think of the ambience of it ?,Not what I wanted to hear.
344,none,what do you think of the service of it ?,Not what I wanted to hear.
345,none,what do you think of the price of it ?,Try the lasagnette appetizer.
346,none,what do you think of the anecdotes of it ?,Try the lasagnette appetizer.
347,positive,what do you think of the food of it ?,Try the lasagnette appetizer.
348,none,what do you think of the ambience of it ?,Try the lasagnette appetizer.
349,none,what do you think of the service of it ?,Try the lasagnette appetizer.
350,negative,what do you think of the price of it ?,"Pricey, but worth a try, at least once."
351,positive,what do you think of the anecdotes of it ?,"Pricey, but worth a try, at least once."
352,none,what do you think of the food of it ?,"Pricey, but worth a try, at least once."
353,none,what do you think of the ambience of it ?,"Pricey, but worth a try, at least once."
354,none,what do you think of the service of it ?,"Pricey, but worth a try, at least once."
355,none,what do you think of the price of it ?,"I've been there a few times, and I usually end up sitting next to some pretty odd people."
356,negative,what do you think of the anecdotes of it ?,"I've been there a few times, and I usually end up sitting next to some pretty odd people."
357,none,what do you think of the food of it ?,"I've been there a few times, and I usually end up sitting next to some pretty odd people."
358,none,what do you think of the ambience of it ?,"I've been there a few times, and I usually end up sitting next to some pretty odd people."
359,none,what do you think of the service of it ?,"I've been there a few times, and I usually end up sitting next to some pretty odd people."
360,none,what do you think of the price of it ?,I liked the beer selection!
361,none,what do you think of the anecdotes of it ?,I liked the beer selection!
362,positive,what do you think of the food of it ?,I liked the beer selection!
363,none,what do you think of the ambience of it ?,I liked the beer selection!
364,none,what do you think of the service of it ?,I liked the beer selection!
365,none,what do you think of the price of it ?,"Great food, good size menu, great service and an unpretensious setting."
366,none,what do you think of the anecdotes of it ?,"Great food, good size menu, great service and an unpretensious setting."
367,positive,what do you think of the food of it ?,"Great food, good size menu, great service and an unpretensious setting."
