id,text_a,label
106,""" The message that we sent to ( Syrian President Hafez al- ) Assad is that Israel is ready at any time without preconditions to enter peace negotiations , "" Israeli Foreign Minister David Levy told Israel Radio in an interview .","['""', 'DT', 'NN', 'IN', 'PRP', 'VBD', 'TO', '(', 'JJ', 'NNP', 'NNP', 'JJ', ')', 'NN', 'VBZ', 'IN', 'NNP', 'VBZ', 'JJ', 'IN', 'DT', 'NN', 'IN', 'NNS', 'TO', 'VB', 'NN', 'NNS', ',', '""', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'NNP', 'IN', 'DT', 'NN', '.']"
107,Tension has mounted since Israeli Prime Minister Benjamin Netanyahu took office in June vowing to retain the Golan Heights Israel captured from Syria in the 1967 Middle East war .,"['NN', 'VBZ', 'VBN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NN', 'IN', 'NNP', 'VBG', 'TO', 'VB', 'DT', 'NNP', 'NNPS', 'NNP', 'VBD', 'IN', 'NNP', 'IN', 'DT', 'CD', 'NNP', 'NNP', 'NN', '.']"
108,Israeli-Syrian peace talks have been deadlocked over the Golan since 1991 despite the previous government 's willingness to make Golan concessions .,"['JJ', 'NN', 'NNS', 'VBP', 'VBN', 'VBN', 'IN', 'DT', 'NNP', 'IN', 'CD', 'IN', 'DT', 'JJ', 'NN', 'POS', 'NN', 'TO', 'VB', 'JJ', 'NNS', '.']"
109,Peace talks between the two sides were last held in February .,"['NN', 'NNS', 'IN', 'DT', 'CD', 'NNS', 'VBD', 'JJ', 'VBN', 'IN', 'NNP', '.']"
110,""" The voices coming out of Damascus are bad , not good .","['""', 'DT', 'NNS', 'VBG', 'IN', 'IN', 'NNP', 'VBP', 'JJ', ',', 'RB', 'JJ', '.']"
111,The media ...,"['DT', 'NNS', ':']"
112,are full of expressions and declarations that must be worrying ...,"['VBP', 'JJ', 'IN', 'NNS', 'CC', 'NNS', 'WDT', 'MD', 'VB', 'VBG', ':']"
113,"this artificial atmosphere is very dangerous because those who spread it could become its prisoners , "" Levy said .","['DT', 'JJ', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'WP', 'NN', 'PRP', 'MD', 'VB', 'PRP$', 'NNS', ',', '""', 'NNP', 'VBD', '.']"
114,""" We expect from Syria , if its face is to peace , that it will answer Israel 's message to enter peace negotiations because that is our goal , "" he said . ""","['""', 'PRP', 'VB', 'IN', 'NNP', ',', 'IN', 'PRP$', 'NN', 'VBZ', 'TO', 'NN', ',', 'IN', 'PRP', 'MD', 'VB', 'NNP', 'POS', 'NN', 'TO', 'VB', 'NN', 'NNS', 'IN', 'DT', 'VBZ', 'PRP$', 'NN', ',', '""', 'PRP', 'VBD', '.', '""']"
115,"We do not want a war , God forbid .","['PRP', 'VBP', 'RB', 'VB', 'DT', 'NN', ',', 'NNP', 'VB', '.']"
116,"No one benefits from wars . ""","['DT', 'CD', 'NNS', 'IN', 'NNS', '.', '""']"
117,"Israel 's Channel Two television said Damascus had sent a "" calming signal "" to Israel .","['NNP', 'POS', 'NNP', 'CD', 'NN', 'VBD', 'NNP', 'VBD', 'VBN', 'DT', '""', 'JJ', 'NN', '""', 'TO', 'NNP', '.']"
118,It gave no source for the report .,"['PRP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', '.']"
119,Netanyahu and Levy 's spokesmen said they could not confirm it .,"['NNS', 'CC', 'NNP', 'POS', 'NNS', 'VBD', 'PRP', 'MD', 'RB', 'VB', 'PRP', '.']"
120,"The television also said that Netanyahu had sent messages to reassure Syria via Cairo , the United States and Moscow .","['DT', 'NN', 'RB', 'VBD', 'IN', 'NNP', 'VBD', 'VBN', 'NNS', 'TO', 'VB', 'NNP', 'IN', 'NNP', ',', 'DT', 'NNP', 'NNPS', 'CC', 'NNP', '.']"
121,Polish diplomat denies nurses stranded in Libya .,"['JJ', 'NN', 'VBZ', 'NNS', 'VBN', 'IN', 'NNP', '.']"
122,TUNIS 1996-08-22,"['NNS', 'CD']"
123,A Polish diplomat on Thursday denied a Polish tabloid report this week that Libya was refusing exit visas to 100 Polish nurses trying to return home after working in the North African country .,"['DT', 'JJ', 'NN', 'IN', 'NNP', 'VBD', 'DT', 'JJ', 'JJ', 'NN', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'VBG', 'NN', 'NNS', 'TO', 'CD', 'JJ', 'NNS', 'VBG', 'TO', 'VB', 'NN', 'IN', 'VBG', 'IN', 'DT', 'JJ', 'JJ', 'NN', '.']"
124,""" This is not true .","['""', 'DT', 'VBZ', 'RB', 'JJ', '.']"
125,"Up to today , we have no knowledge of any nurse stranded or kept in Libya without her will , and we have not received any complaint , "" the Polish embassy 's charge d'affaires in Tripoli , Tadeusz Awdankiewicz , told Reuters by telephone .","['IN', 'TO', 'NN', ',', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBN', 'CC', 'VBD', 'IN', 'NNP', 'IN', 'PRP$', 'NN', ',', 'CC', 'PRP', 'VBP', 'RB', 'VBN', 'DT', 'NN', ',', '""', 'DT', 'JJ', 'NN', 'POS', 'NN', 'NNS', 'IN', 'NNP', ',', 'NNP', 'NNP', ',', 'VBD', 'NNP', 'IN', 'NN', '.']"
126,"Poland 's labour ministry said this week it would send a team to Libya to investigate , but Awdankiewicz said the probe was prompted by some nurses complaining about their work conditions such as non-payment of their salaries .","['NNP', 'POS', 'NN', 'NN', 'VBD', 'DT', 'NN', 'PRP', 'MD', 'VB', 'DT', 'NN', 'TO', 'NNP', 'TO', 'VB', ',', 'CC', 'NNP', 'VBD', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NNS', 'VBG', 'IN', 'PRP$', 'NN', 'NNS', 'JJ', 'IN', 'NN', 'IN', 'PRP$', 'NNS', '.']"
127,He said that there are an estimated 800 Polish nurses working in Libya .,"['PRP', 'VBD', 'IN', 'EX', 'VBP', 'DT', 'VBN', 'CD', 'JJ', 'NNS', 'VBG', 'IN', 'NNP', '.']"
128,Two Iranian opposition leaders meet in Baghdad .,"['CD', 'JJ', 'NN', 'NNS', 'VBP', 'IN', 'NNP', '.']"
129,Hassan Hafidh,"['NNP', 'NNP']"
130,BAGHDAD 1996-08-22,"['NNP', 'CD']"
131,An Iranian exile group based in Iraq vowed on Thursday to extend support to Iran 's Kurdish rebels after they were attacked by Iranian troops deep inside Iraq last month .,"['DT', 'JJ', 'NN', 'NN', 'VBN', 'IN', 'NNP', 'VBD', 'IN', 'NNP', 'TO', 'VB', 'NN', 'TO', 'NNP', 'POS', 'NNP', 'NNS', 'IN', 'PRP', 'VBD', 'VBN', 'IN', 'JJ', 'NNS', 'RB', 'IN', 'NNP', 'JJ', 'NN', '.']"
132,A Mujahideen Khalq statement said its leader Massoud Rajavi met in Baghdad the Secretary-General of the Kurdistan Democratic Party of Iran ( KDPI ) Hassan Rastegar on Wednesday and voiced his support to Iran 's rebel Kurds .,"['DT', 'NNP', 'NNP', 'NN', 'VBD', 'PRP$', 'NN', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'DT', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', '(', 'NNP', ')', 'NNP', 'NNP', 'IN', 'NNP', 'CC', 'VBD', 'PRP$', 'NN', 'TO', 'NNP', 'POS', 'NN', 'NNPS', '.']"
133,""" Rajavi emphasised that the Iranian Resistance would continue to stand side by side with their Kurdish compatriots and the resistance movement in Iranian Kurdistan , "" it said .","['""', 'NNP', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'MD', 'VB', 'TO', 'VB', 'NN', 'IN', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', 'CC', 'DT', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', '""', 'PRP', 'VBD', '.']"
134,"A spokesman for the group said the meeting "" signals a new level of cooperation between Mujahideen Khalq and the Iranian Kurdish oppositions "" .","['DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', '""', 'NNS', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'NNP', 'VBZ', '""', '.']"
135,Iran heavily bombarded targets in northern Iraq in July in pursuit of KDPI guerrillas based in Iraqi Kurdish areas outside the control of the government in Baghdad .,"['NNP', 'RB', 'VBD', 'NNS', 'IN', 'JJ', 'NNP', 'IN', 'NNP', 'IN', 'NN', 'IN', 'NNP', 'NNS', 'VBN', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', '.']"
136,Iraqi Kurdish areas bordering Iran are under the control of guerrillas of the Iraqi Kurdish Patriotic Union of Kurdistan ( PUK ) group .,"['JJ', 'JJ', 'NNS', 'VBG', 'NNP', 'VBP', 'IN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'NNP', '(', 'NNP', ')', 'NN', '.']"
137,"PUK and Iraq 's Kurdistan Democratic Party ( KDP ) the two main Iraqi Kurdish factions , have had northern Iraq under their control since Iraqi forces were ousted from Kuwait in the 1991 Gulf War .","['NNP', 'CC', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')', 'DT', 'CD', 'JJ', 'JJ', 'JJ', 'NNS', ',', 'VBP', 'VBD', 'JJ', 'NNP', 'IN', 'PRP$', 'NN', 'IN', 'JJ', 'NNS', 'VBD', 'VBN', 'IN', 'NNP', 'IN', 'DT', 'CD', 'NNP', 'NNP', '.']"
138,Clashes between the two parties broke out at the weekend in the most serious fighting since a U.S.-sponsored ceasefire last year .,"['NNS', 'IN', 'DT', 'CD', 'NNS', 'VBD', 'RB', 'IN', 'DT', 'NN', 'IN', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'JJ', 'NN', '.']"
139,Mujahideen Khalq said Iranian troops had also been shelling KDP positions in Qasri region in Suleimaniya province near the Iranian border over the last two days .,"['NNP', 'NNP', 'VBD', 'JJ', 'NNS', 'VBD', 'RB', 'VBN', 'VBG', 'NNP', 'NNS', 'IN', 'NNP', 'NN', 'IN', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'CD', 'NNS', '.']"
140,It said about 100 Iraqi Kurds were killed or wounded in the attack .,"['PRP', 'VBD', 'IN', 'CD', 'JJ', 'NNPS', 'VBD', 'VBN', 'CC', 'VBN', 'IN', 'DT', 'NN', '.']"
141,Both Iran and Turkey mount air and land strikes at targets in northern Iraq in pursuit of their own Kurdish rebels .,"['DT', 'NNP', 'CC', 'NNP', 'NN', 'NN', 'CC', 'NN', 'NNS', 'IN', 'NNS', 'IN', 'JJ', 'NNP', 'IN', 'NN', 'IN', 'PRP$', 'JJ', 'JJ', 'NNS', '.']"
142,A U.S.-led air force in southern Turkey protects Iraqi Kurds from possible attacks by Baghdad troops .,"['DT', 'JJ', 'NN', 'NN', 'IN', 'JJ', 'NNP', 'VBZ', 'JJ', 'NNPS', 'IN', 'JJ', 'NNS', 'IN', 'NNP', 'NNS', '.']"
143,Saudi riyal rates steady in quiet summer trade .,"['JJ', 'JJ', 'NNS', 'RB', 'IN', 'JJ', 'NN', 'NN', '.']"
144,MANAMA 1996-08-22,"['NNP', 'CD']"
145,"The spot Saudi riyal against the dollar and riyal interbank deposit rates were mainly steady this week in quiet summer trade , dealers in the kingdom said .","['DT', 'NN', 'NN', 'NN', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NN', 'NN', 'NNS', 'VBD', 'RB', 'JJ', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NN', ',', 'NNS', 'IN', 'DT', 'NN', 'VBD', '.']"
146,""" There were no changes in Saudi riyal rates .","['""', 'EX', 'VBD', 'DT', 'NNS', 'IN', 'JJ', 'JJ', 'NNS', '.']"
147,"The market was very quiet because of summer holidays , "" one dealer said .","['DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'IN', 'NN', 'NNS', ',', '""', 'CD', 'NN', 'VBD', '.']"
148,The spot riyal was put at 3.7504 / 06 to the dollar .,"['DT', 'NN', 'NN', 'VBD', 'VBN', 'IN', 'CD', 'SYM', 'CD', 'TO', 'DT', 'NN', '.']"
149,"One-month interbank deposits were at 5-1/2 , 3/8 percent , three months were 5-5/8 , 1/2 percent and six months were 5-3/4 , 5/8 percent .","['JJ', 'NN', 'NNS', 'VBD', 'IN', 'CD', ',', 'CD', 'NN', ',', 'CD', 'NNS', 'VBD', 'CD', ',', 'CD', 'NN', 'CC', 'CD', 'NNS', 'VBD', 'CD', ',', 'CD', 'NN', '.']"
150,"One-year funds were at six , 5-7/8 percent .","['JJ', 'NNS', 'VBD', 'IN', 'CD', ',', 'JJ', 'NN', '.']"
151,Israel approves Arafat 's flight to West Bank .,"['NNP', 'VBZ', 'NNP', 'POS', 'NN', 'TO', 'NNP', 'NNP', '.']"
152,JERUSALEM 1996-08-22,"['VBN', 'CD']"
153,"Israel gave Palestinian President Yasser Arafat permission on Thursday to fly over its territory to the West Bank , ending a brief Israeli-PLO crisis , an Arafat adviser said .","['NNP', 'VBD', 'JJ', 'NNP', 'NNP', 'NNP', 'NN', 'IN', 'NNP', 'TO', 'VB', 'RP', 'PRP$', 'NN', 'TO', 'DT', 'NNP', 'NNP', ',', 'VBG', 'DT', 'JJ', 'JJ', 'NN', ',', 'DT', 'NNP', 'NN', 'VBD', '.']"
154,""" The problem is over .","['""', 'DT', 'NN', 'VBZ', 'RB', '.']"
155,"The president 's aircraft has received permission to pass through Israeli airspace but the president is not expected to travel to the West Bank before Monday , "" Nabil Abu Rdainah told Reuters .","['DT', 'NN', 'POS', 'NN', 'VBZ', 'VBN', 'NN', 'TO', 'VB', 'IN', 'JJ', 'NN', 'CC', 'DT', 'NN', 'VBZ', 'RB', 'VBN', 'TO', 'VB', 'TO', 'DT', 'NNP', 'NNP', 'IN', 'NNP', ',', '""', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', '.']"
156,Arafat had been scheduled to meet former Israeli prime minister Shimon Peres in the West Bank town of Ramallah on Thursday but the venue was changed to Gaza after Israel denied flight clearance to the Palestinian leader 's helicopters .,"['NNP', 'VBD', 'VBN', 'VBN', 'TO', 'VB', 'JJ', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'CC', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'NNP', 'IN', 'NNP', 'VBD', 'NN', 'NN', 'TO', 'DT', 'JJ', 'NN', 'POS', 'NNS', '.']"
157,Palestinian officials accused right-wing Prime Minister Benjamin Netanyahu of trying to stop the Ramallah meeting by keeping Arafat grounded .,"['NN', 'NNS', 'VBD', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'VBG', 'TO', 'VB', 'DT', 'NNP', 'NN', 'IN', 'VBG', 'NNP', 'VBD', '.']"
158,"Arafat subsequently cancelled a meeting between Israeli and PLO officials , on civilian affairs , at the Allenby Bridge crossing between Jordan and the West Bank .","['NNP', 'RB', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'CC', 'JJ', 'NNS', ',', 'IN', 'JJ', 'NNS', ',', 'IN', 'DT', 'NNP', 'NNP', 'VBG', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'NNP', '.']"
159,"Abu Rdainah said Arafat had decided against flying to the West Bank on Thursday , after Israel lifted the ban , because he had a busy schedule in Gaza and would not be free until Monday .","['NNP', 'NNP', 'VBD', 'NNP', 'VBD', 'VBN', 'IN', 'VBG', 'TO', 'DT', 'NNP', 'NNP', 'IN', 'NNP', ',', 'IN', 'NNP', 'VBD', 'DT', 'NN', ',', 'IN', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'MD', 'RB', 'VB', 'JJ', 'IN', 'NNP', '.']"
160,Arafat to meet Peres in Gaza after flight ban .,"['NN', 'TO', 'VB', 'NNP', 'IN', 'NNP', 'IN', 'NN', 'NN', '.']"
161,JERUSALEM 1996-08-22,"['VBN', 'CD']"
162,Yasser Arafat will meet Shimon Peres in Gaza on Thursday after Palestinians said the right-wing Israeli government had barred the Palestinian leader from flying to the West Bank for talks with the former prime minister .,"['NNP', 'NNP', 'MD', 'VB', 'NNP', 'NNP', 'IN', 'NNP', 'IN', 'NNP', 'IN', 'NNPS', 'VBD', 'DT', 'JJ', 'JJ', 'NN', 'VBD', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'VBG', 'TO', 'DT', 'NNP', 'NNP', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NN', '.']"
163,""" The meeting between Peres and Arafat will take place at Erez checkpoint in Gaza and not in Ramallah as planned , "" Peres ' office said .","['""', 'DT', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'MD', 'VB', 'NN', 'IN', 'NNP', 'NN', 'IN', 'NNP', 'CC', 'RB', 'IN', 'NNP', 'IN', 'VBN', ',', '""', 'NNP', 'POS', 'NN', 'VBD', '.']"
164,Palestinian officials said the Israeli government had barred Arafat from overflying Israel in a Palestinian helicopter to the West Bank in an attempt to bar the meeting with Peres .,"['NN', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'VBD', 'VBN', 'NNP', 'IN', 'VBG', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'TO', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', '.']"
165,"Israeli Prime Minister Benjamin Netanyahu has accused opposition leader Peres , who he defeated in May elections , of trying to undermine his Likud government 's authority to conduct peace talks .","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NN', 'NN', 'NNP', ',', 'WP', 'PRP', 'VBD', 'IN', 'NNP', 'NNS', ',', 'IN', 'VBG', 'TO', 'VB', 'PRP$', 'NNP', 'NN', 'POS', 'NN', 'TO', 'VB', 'NN', 'NNS', '.']"
166,Afghan UAE embassy says Taleban guards going home .,"['NNP', 'NNP', 'NN', 'VBZ', 'NNP', 'NNS', 'VBG', 'RB', '.']"
167,Hilary Gush,"['NNP', 'NNP']"
168,DUBAI 1996-08-22,"['NNP', 'CD']"
169,"Three Afghan guards brought to the United Arab Emirates last week by Russian hostages who escaped from the Taleban militia will return to Afghanistan in a few days , the Afghan embassy in Abu Dhabi said on Thursday .","['CD', 'JJ', 'NNS', 'VBD', 'TO', 'DT', 'NNP', 'NNP', 'NNP', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'WP', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'MD', 'VB', 'TO', 'NNP', 'IN', 'DT', 'JJ', 'NNS', ',', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', '.']"
170,""" Our ambassador is in touch with the UAE foreign ministry .","['""', 'PRP$', 'NN', 'VBZ', 'IN', 'NN', 'IN', 'DT', 'NNP', 'JJ', 'NN', '.']"
171,"Their return to Afghanistan will take place in two or three days , "" an embassy official said .","['PRP$', 'NN', 'TO', 'NNP', 'MD', 'VB', 'NN', 'IN', 'CD', 'CC', 'CD', 'NNS', ',', '""', 'DT', 'NN', 'NN', 'VBD', '.']"
172,""" The embassy is issuing them travel documents for their return to their homeland .","['""', 'DT', 'NN', 'VBZ', 'VBG', 'PRP', 'VB', 'NNS', 'IN', 'PRP$', 'NN', 'TO', 'PRP$', 'NN', '.']"
173,"There is no objection to their travel , "" he added .","['EX', 'VBZ', 'DT', 'NN', 'TO', 'PRP$', 'NN', ',', '""', 'PRP', 'VBD', '.']"
174,The three Islamic Taleban guards were overpowered by seven Russian aircrew who escaped to UAE state Sharjah last Friday on board their own aircraft after a year in the captivity of Taleban militia in Kandahar in southern Afghanistan .,"['DT', 'CD', 'NNP', 'NNP', 'NNS', 'VBD', 'VBN', 'IN', 'CD', 'JJ', 'NNS', 'WP', 'VBD', 'TO', 'NNP', 'NN', 'NNP', 'JJ', 'NNP', 'IN', 'NN', 'PRP$', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'NNP', '.']"
175,"The UAE said on Monday it would hand over the three to the International Red Crescent , possibly last Tuesday .","['DT', 'NNP', 'VBD', 'IN', 'NNP', 'PRP', 'MD', 'VB', 'IN', 'DT', 'CD', 'TO', 'DT', 'NNP', 'NNP', 'NNP', ',', 'RB', 'JJ', 'NNP', '.']"
176,It has since been silent on the issue .,"['PRP', 'VBZ', 'RB', 'VBN', 'JJ', 'IN', 'DT', 'NN', '.']"
177,"When asked whether the three guards would travel back to Kandahar or the Afghan capital Kabul , the embassy official said : "" That has not been decided , but possibly Kandahar . ""","['WRB', 'VBD', 'IN', 'DT', 'CD', 'NNS', 'MD', 'VB', 'RB', 'TO', 'NNP', 'CC', 'DT', 'JJ', 'NN', 'NNP', ',', 'DT', 'NN', 'NN', 'VBD', ':', '""', 'DT', 'VBZ', 'RB', 'VBN', 'VBN', ',', 'CC', 'RB', 'NNP', '.', '""']"
178,Kandahar is the headquarters of the opposition Taleban militia .,"['NNP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', 'NNP', 'NN', '.']"
179,"Kabul is controlled by President Burhanuddin Rabbani 's government , which Taleban is fighting to overthrow .","['NNP', 'VBZ', 'VBN', 'IN', 'NNP', 'NNP', 'NNP', 'POS', 'NN', ',', 'WDT', 'NNP', 'VBZ', 'VBG', 'TO', 'VB', '.']"
180,"The embassy official said the three men , believed to be in their 20s , were currently in Abu Dhabi .","['DT', 'NN', 'NN', 'VBD', 'DT', 'CD', 'NNS', ',', 'VBD', 'TO', 'VB', 'IN', 'PRP$', 'CD', ',', 'VBD', 'RB', 'IN', 'NNP', 'NNP', '.']"
181,He did not elaborate .,"['PRP', 'VBD', 'RB', 'VB', '.']"
182,"The Russians , working for the Aerostan firm in the Russian republic of Tatarstan , were taken hostage after a Taleban MiG-19 fighter forced their cargo plane to land in August 1995 .","['DT', 'NNPS', ',', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'VBD', 'VBN', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'VBD', 'PRP$', 'NN', 'NN', 'TO', 'VB', 'IN', 'NNP', 'CD', '.']"
183,Taleban said its shipment of ammunition from Albania was evidence of Russian military support for Rabbani 's government .,"['NNP', 'VBD', 'PRP$', 'NN', 'IN', 'NN', 'IN', 'NNP', 'VBD', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'IN', 'NNS', 'POS', 'NN', '.']"
184,Moscow said the crew 's nationality was coincidental .,"['NNP', 'VBD', 'DT', 'NN', 'POS', 'NN', 'VBD', 'JJ', '.']"
185,Numerous diplomatic attempts to free the seven failed .,"['JJ', 'JJ', 'NNS', 'TO', 'JJ', 'DT', 'CD', 'VBN', '.']"
186,"The Russians , who said they overpowered the guards -- two armed with Kalashnikov automatic rifles -- while doing regular maintenance work on their Ilyushin 76 cargo plane last Friday , left the UAE capital Abu Dhabi for home on Sunday .","['DT', 'NNPS', ',', 'WP', 'VBD', 'PRP', 'VBD', 'DT', 'NNS', ':', 'CD', 'JJ', 'IN', 'NNP', 'JJ', 'NNS', ':', 'IN', 'VBG', 'JJ', 'NN', 'NN', 'IN', 'PRP$', 'NNP', 'NNP', 'NN', 'NN', 'JJ', 'NNP', ',', 'VBD', 'DT', 'NNP', 'NN', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'NNP', '.']"
187,Iraq 's Saddam meets Russia 's Zhirinovsky .,"['NNP', 'POS', 'NNP', 'VBZ', 'NNP', 'POS', 'NNP', '.']"
188,BAGHDAD 1996-08-22,"['NNP', 'CD']"
189,"Iraqi President Saddam Hussein has told visiting Russian ultra-nationalist Vladimir Zhirinovsky that Baghdad wanted to maintain "" friendship and cooperation "" with Moscow , official Iraqi newspapers said on Thursday .","['JJ', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'VBG', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'NNP', 'VBD', 'TO', 'VB', '""', 'NN', 'CC', 'NN', '""', 'IN', 'NNP', ',', 'NN', 'JJ', 'NNS', 'VBD', 'IN', 'NNP', '.']"
190,""" President Saddam Hussein stressed during the meeting Iraq 's keenness to maintain friendship and cooperation with Russia , "" the papers said .","['""', 'NNP', 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'NNP', 'POS', 'NN', 'TO', 'VB', 'NN', 'CC', 'NN', 'IN', 'NNP', ',', '""', 'DT', 'NNS', 'VBD', '.']"
191,"They said Zhirinovsky told Saddam before he left Baghdad on Wednesday that his Liberal Democratic party and the Russian Duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on Iraq after its 1990 invasion of Kuwait .","['PRP', 'VBD', 'NNP', 'VBD', 'NNP', 'IN', 'PRP', 'VBD', 'NNP', 'IN', 'NNP', 'IN', 'PRP$', 'JJ', 'JJ', 'NN', 'CC', 'DT', 'NNP', 'NNP', '(', 'NN', ')', '""', 'VBP', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '""', 'VBN', 'IN', 'NNP', 'IN', 'PRP$', 'CD', 'NN', 'IN', 'NNP', '.']"
192,Zhirinovsky said on Tuesday he would press the Russian government to help end U.N. trade sanctions on Iraq and blamed Moscow for delaying establishment of good ties with Baghdad .,"['NNP', 'VBD', 'IN', 'NNP', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'TO', 'VB', 'NN', 'NNP', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'VBD', 'NNP', 'IN', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNP', '.']"
193,""" Our stand is firm , namely we are calling on ( the Russian ) government to end the economic embargo on Iraq and resume trade ties between Russia and Iraq , "" he told reporters .","['""', 'PRP$', 'NN', 'VBZ', 'NN', ',', 'RB', 'PRP', 'VBP', 'VBG', 'IN', '(', 'DT', 'JJ', ')', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'VB', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'NNP', ',', '""', 'PRP', 'VBD', 'NNS', '.']"
194,Zhirinovsky visited Iraq twice in 1995 .,"['NNP', 'VBD', 'NNP', 'RB', 'IN', 'CD', '.']"
195,"Last October he was invited to attend the referendum held on Iraq 's presidency , which extended Saddam 's term for seven more years .","['JJ', 'NNP', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'DT', 'NN', 'VBN', 'IN', 'NNP', 'POS', 'NN', ',', 'WDT', 'VBD', 'NNP', 'POS', 'NN', 'IN', 'CD', 'JJR', 'NNS', '.']"
196,PRESS DIGEST - Iraq - Aug 22 .,"['NNS', 'NNP', ':', 'NNP', ':', 'NNP', 'CD', '.']"
197,BAGHDAD 1996-08-22,"['NNP', 'CD']"
198,These are some of the leading stories in the official Iraqi press on Thursday .,"['DT', 'VBP', 'DT', 'IN', 'DT', 'VBG', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', '.']"
199,Reuters has not verified these stories and does not vouch for their accuracy .,"['NNP', 'VBZ', 'RB', 'VBN', 'DT', 'NNS', 'CC', 'VBZ', 'RB', 'NN', 'IN', 'PRP$', 'NN', '.']"
200,THAWRA,['VBD']
